geo_code,bus_stops_per_km2
E01000457,18.363031395689053
E01000458,0.0
E01000459,7.867316135541928
E01000460,2.2373166177960155
E01000461,17.994461225100967
E01000462,31.70848186589506
E01000463,5.438922738295168
E01000464,14.088970972637542
E01000465,23.0685698385139
E01000466,2.1311472701017236
E01000467,17.355936505230854
E01000468,0.0
E01000469,11.456674333747152
E01000470,5.1699383794872436
E01000471,0.0
E01000472,16.752840876844243
E01000473,19.24382110988166
E01000474,6.538329519834981
E01000475,14.012929401307165
E01000476,8.108202296007704
E01000477,9.651799635259277
E01000478,13.145068455724298
E01000479,11.009392770404652
E01000480,10.50424804162336
E01000481,15.546383928998289
E01000483,8.606842873238293
E01000484,4.821927727085578
E01000485,29.95095175647826
E01000486,1.3148995282602938
E01000487,25.03695824928172
E01000488,13.102295594363842
E01000489,18.186572562949905
E01000490,38.82281217282568
E01000491,18.079384902453896
E01000492,0.0
E01000493,20.48279982478809
E01000494,22.722033169719758
E01000495,11.49676608563589
E01000497,21.057329117656092
E01000498,5.953672912328446
E01000499,22.864270826482844
E01000501,9.111349102051836
E01000502,11.110921887255719
E01000503,8.274223486918096
E01000504,4.817308794281247
E01000505,0.0
E01000506,14.88387002842834
E01000507,19.117990871829168
E01000508,39.854484188248016
E01000509,0.0
E01000510,54.45219063257766
E01000511,21.968042264886044
E01000512,21.77078229186727
E01000513,6.345197422851713
E01000514,0.0
E01000515,10.27045060386638
E01000516,10.017996773333477
E01000517,0.0
E01000518,12.645949137607461
E01000519,5.049871796459939
E01000520,27.61371050169667
E01000521,29.907837199222058
E01000522,0.0
E01000523,15.097522872879956
E01000524,17.55411918496781
E01000525,27.376064527036814
E01000526,34.569312923326144
E01000527,0.0
E01000528,15.336532429639446
E01000530,23.87143246828336
E01000531,18.1816989012254
E01000532,14.184851196435417
E01000533,30.09308946795402
E01000534,0.0
E01000535,24.072300788067935
E01000536,6.620605822369914
E01000538,0.0
E01000539,0.0
E01000540,5.455921030408017
E01000541,26.96017107434552
E01000543,30.936406209753862
E01000544,18.22140518157352
E01000545,18.704078657726203
E01000546,10.847337733185853
E01000547,12.023793492158864
E01000548,26.748763045299842
E01000549,21.945266182374596
E01000550,58.38405655033265
E01000551,18.294554489883964
E01000552,62.80801101328944
E01000553,21.212005221607583
E01000554,4.192308133796105
E01000555,30.174166044760135
E01000556,85.46250462637141
E01000557,29.98073958834952
E01000558,0.0
E01000559,0.0
E01000560,0.0
E01000561,17.936488990968666
E01000562,2.654023260148125
E01000563,5.476134493994486
E01000564,16.144989469125857
E01000565,21.72902540452644
E01000566,0.0
E01000567,5.993205246764011
E01000568,21.96713201474842
E01000569,0.0
E01000570,0.0
E01000571,15.245169365228955
E01000572,9.731546372777162
E01000573,9.978462118186505
E01000574,19.678058822151304
E01000575,12.168874065714725
E01000576,18.574449430581485
E01000577,7.702003427349472
E01000578,28.228445280419574
E01000579,0.0
E01000580,10.3327841090522
E01000581,24.117358801776945
E01000582,0.0
E01000583,29.038517371425744
E01000584,8.137442775867024
E01000585,0.0
E01000586,40.386284344559144
E01000587,8.983138739535159
E01000589,18.255948602623494
E01000590,14.763324359748928
E01000591,15.903384202813024
E01000592,30.446275032092043
E01000593,0.0
E01000594,9.327452282473919
E01000595,19.597434936041232
E01000596,25.211476762661594
E01000599,20.875729206971865
E01000601,15.233517419471884
E01000602,35.078016286985296
E01000603,12.833562756621353
E01000604,38.99879221166558
E01000605,17.353857146036813
E01000606,13.933483625630345
E01000607,0.0
E01000608,16.852788901303136
E01000609,3.367076320329808
E01000610,0.0
E01000611,9.177337217220488
E01000612,33.064290711204855
E01000613,0.0
E01000615,13.86992540606536
E01000616,16.922738629737413
E01000617,3.8810179945957355
E01000618,0.0
E01000619,0.0
E01000620,21.642033826610348
E01000621,18.1806913062651
E01000622,1.342914406083764
E01000623,16.24449240272125
E01000624,0.0
E01000625,16.955753898465236
E01000626,20.458216370708485
E01000627,13.212708155294685
E01000628,13.49490480058351
E01000629,0.0
E01000630,0.0
E01000631,11.265447089515863
E01000632,0.0
E01000633,49.47473330677692
E01000634,11.522221320841227
E01000636,28.63601944542055
E01000637,0.0
E01000638,24.147101555584822
E01000639,0.0
E01000640,37.58401406417003
